0,4.5299530029296875e-06
1,0.011626720428466797
2,0.00018596649169921875
3,0.00021839141845703125
4,0.00027751922607421875
5,0.00034356117248535156
6,0.0004107952117919922
7,0.00047779083251953125
8,0.0005435943603515625
9,0.0006129741668701172
10,0.0006771087646484375
11,0.0007688999176025391
12,0.0008234977722167969
13,0.0008816719055175781
14,0.0009486675262451172
15,0.0010373592376708984
16,0.0010876655578613281
17,0.0011534690856933594
18,0.0015094280242919922
19,0.0012862682342529297
20,0.001604318618774414
21,0.0014379024505615234
22,0.0014832019805908203
23,0.0015485286712646484
24,0.0016338825225830078
25,0.0016810894012451172
26,0.0018148422241210938
27,0.0018529891967773438
28,0.001909494400024414
29,0.0019562244415283203
30,0.0020592212677001953
31,0.0020852088928222656
32,0.0021893978118896484
33,0.00223541259765625
34,0.0023055076599121094
35,0.0023572444915771484
36,0.0024328231811523438
37,0.0025076866149902344
38,0.002562284469604492
39,0.0026433467864990234
40,0.0027081966400146484
41,0.0027573108673095703
42,0.002853870391845703
43,0.0029115676879882812
44,0.002987384796142578
45,0.0030426979064941406
46,0.003121614456176758
47,0.0031890869140625
48,0.0032515525817871094
49,0.0033190250396728516
50,0.003391742706298828
51,0.003438234329223633
52,0.003519773483276367
53,0.0035898685455322266
54,0.0036592483520507812
55,0.00372314453125
56,0.0038590431213378906
57,0.0038576126098632812
58,0.003972768783569336
59,0.004022836685180664
60,0.00415802001953125
61,0.004179477691650391
62,0.004189968109130859
63,0.004262685775756836
64,0.004403114318847656
65,0.004422426223754883
66,0.004474163055419922
67,0.0045931339263916016
68,0.004596710205078125
69,0.004651784896850586
70,0.004717350006103516
71,0.004856109619140625
72,0.004884004592895508
73,0.004921674728393555
74,0.005044698715209961
75,0.005083560943603516
76,0.005148410797119141
77,0.005257368087768555
78,0.005278825759887695
79,0.005348682403564453
80,0.005445241928100586
81,0.005533456802368164
82,0.005537271499633789
83,0.0056459903717041016
84,0.005684375762939453
85,0.005721569061279297
86,0.0058634281158447266
87,0.005861520767211914
88,0.005947589874267578
89,0.006064414978027344
90,0.006091594696044922
91,0.006128787994384766
92,0.0062961578369140625
93,0.00651097297668457
94,0.00641942024230957
95,0.0064356327056884766
96,0.006475210189819336
97,0.006642341613769531
98,0.006680011749267578
99,0.006762266159057617
100,0.006754875183105469
101,0.006841897964477539
102,0.00695347785949707
103,0.006956577301025391
104,0.007031679153442383
105,0.0071032047271728516
106,0.007178783416748047
107,0.00724482536315918
108,0.007307767868041992
109,0.0073812007904052734
110,0.007462501525878906
111,0.007539272308349609
112,0.00763392448425293
113,0.007660388946533203
114,0.007723331451416016
115,0.0077915191650390625
116,0.007859468460083008
117,0.007918357849121094
118,0.00797581672668457
119,0.008033275604248047
120,0.00811624526977539
121,0.008916378021240234
122,0.008392333984375
123,0.008368492126464844
124,0.008418083190917969
125,0.008424520492553711
126,0.008529424667358398
127,0.008599996566772461
128,0.008666753768920898
129,0.008735418319702148
130,0.008789777755737305
131,0.008880138397216797
132,0.008923530578613281
133,0.008994102478027344
134,0.00905299186706543
135,0.009206771850585938
136,0.009502649307250977
137,0.009275674819946289
138,0.009363651275634766
139,0.009403228759765625
140,0.009480953216552734
141,0.00954890251159668
142,0.009612321853637695
143,0.009699106216430664
144,0.009740591049194336
145,0.009816884994506836
146,0.009923219680786133
147,0.00995182991027832
148,0.010004281997680664
149,0.010086536407470703
150,0.010145902633666992
151,0.010250329971313477
152,0.010294914245605469
153,0.010374069213867188
154,0.010440587997436523
155,0.010493278503417969
156,0.010640144348144531
157,0.010662555694580078
158,0.01071023941040039
159,0.010777473449707031
160,0.010848283767700195
161,0.010922431945800781
162,0.010995149612426758
163,0.011071205139160156
164,0.011124134063720703
165,0.011299610137939453
166,0.011246919631958008
167,0.011350154876708984
168,0.011410713195800781
169,0.011461973190307617
170,0.011516571044921875
171,0.011598587036132812
172,0.011655330657958984
173,0.011781454086303711
174,0.011790037155151367
175,0.011859893798828125
176,0.011948823928833008
177,0.011995077133178711
178,0.01206517219543457
179,0.012113332748413086
180,0.012663125991821289
181,0.012335062026977539
182,0.012379169464111328
183,0.012403726577758789
184,0.012473106384277344
185,0.012569904327392578
186,0.012624025344848633
187,0.01270437240600586
188,0.012766122817993164
189,0.01282048225402832
190,0.01294565200805664
191,0.01295924186706543
192,0.0130462646484375
193,0.013130664825439453
194,0.013180971145629883
195,0.013242721557617188
196,0.01332402229309082
197,0.01343226432800293
198,0.013422489166259766
199,0.013509035110473633
200,0.013588905334472656
201,0.013654947280883789
202,0.013739347457885742
203,0.013811588287353516
204,0.013893842697143555
205,0.013937234878540039
206,0.01399850845336914
207,0.014055013656616211
208,0.014119148254394531
209,0.014171123504638672
210,0.014269113540649414
211,0.014390230178833008
212,0.014380455017089844
213,0.014438390731811523
214,0.014543771743774414
215,0.014580011367797852
216,0.014649152755737305
217,0.014714717864990234
218,0.014839887619018555
219,0.014857292175292969
220,0.01492762565612793
221,0.014983654022216797
222,0.01503753662109375
223,0.015468120574951172
224,0.015289783477783203
225,0.015290498733520508
226,0.015286684036254883
227,0.015372753143310547
228,0.015424013137817383
229,0.015485286712646484
230,0.015569210052490234
231,0.01570439338684082
232,0.015747547149658203
233,0.015834569931030273
234,0.015873193740844727
235,0.015984296798706055
236,0.016004323959350586
237,0.01602029800415039
238,0.016175031661987305
239,0.016204833984375
240,0.016234397888183594
241,0.016318321228027344
242,0.01636195182800293
243,0.016417741775512695
244,0.016576290130615234
245,0.016594409942626953
246,0.016639232635498047
247,0.01673150062561035
248,0.016820430755615234
249,0.016928911209106445
250,0.016980886459350586
251,0.016995906829833984
252,0.01705169677734375
253,0.01710224151611328
254,0.017189741134643555
255,0.017206668853759766
256,0.017354249954223633
257,0.017376184463500977
258,0.01744699478149414
259,0.017498016357421875
260,0.018034696578979492
261,0.017708539962768555
262,0.01774287223815918
263,0.01775979995727539
264,0.017940521240234375
265,0.017986059188842773
266,0.01808929443359375
267,0.018183469772338867
268,0.018230915069580078
269,0.018286466598510742
270,0.018349885940551758
271,0.018412351608276367
272,0.018573999404907227
273,0.01854085922241211
274,0.018619537353515625
275,0.018645048141479492
276,0.018767833709716797
277,0.018903255462646484
278,0.018937349319458008
279,0.01894092559814453
280,0.019009828567504883
281,0.01912403106689453
282,0.01920604705810547
283,0.019288063049316406
284,0.019284486770629883
285,0.01936793327331543
286,0.01953577995300293
287,0.02072453498840332
288,0.019757509231567383
289,0.019784927368164062
290,0.020601987838745117
291,0.019868135452270508
292,0.020409584045410156
293,0.020081758499145508
294,0.020032405853271484
295,0.020132780075073242
296,0.020210981369018555
297,0.02028179168701172
298,0.020383119583129883
299,0.02041935920715332
300,0.020479440689086914
301,0.020609378814697266
302,0.020673513412475586
303,0.020703554153442383
304,0.020689010620117188
305,0.020785093307495117
306,0.02083587646484375
307,0.021002769470214844
308,0.021000385284423828
309,0.021068811416625977
310,0.02117633819580078
311,0.021231412887573242
312,0.021293163299560547
313,0.02135920524597168
314,0.021391868591308594
315,0.021440744400024414
316,0.02155613899230957
317,0.021696090698242188
318,0.021712541580200195
319,0.021730661392211914
320,0.022196292877197266
321,0.021976947784423828
322,0.02196955680847168
323,0.022016525268554688
324,0.022095203399658203
325,0.022191762924194336
326,0.02232813835144043
327,0.022309541702270508
328,0.02237701416015625
329,0.022433757781982422
330,0.0225679874420166
